Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
28,1.0,0.0,0.0,1917.0,8.0,98.0,4955.0,0.1,48.36519999999993,0.0,0.0,1115.2293899059296,,,,,,,,,,,,,,,,,,,,,18.563630877798218,14.312377411304796,46.63919592663315,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,2090.0,9.0,173.0,5128.0,0.1,94.08559999999994,0.0,0.0,1132.0572373867035,,,,,,,,,,,,,,,,,,,,,41.89659978210229,25.68241153890931,87.0114240744211,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,2214.0,10.0,124.0,5252.0,0.1,61.966199999999944,0.0,0.0,1144.2154486179352,,,,,,,,,,,,,,,,,,,,,23.760438277296394,18.07146916235177,59.13812276101453,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,2260.0,11.0,46.0,5298.0,0.1,18.865400000000008,0.0,0.0,1148.9086747169495,,,,,,,,,,,,,,,,,,,,,5.561266695667412,6.004393865731407,18.64685679873999,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,2306.0,12.0,46.0,5344.0,0.1,14.515599999999997,0.0,0.0,1153.7047836780548,,,,,,,,,,,,,,,,,,,,,3.3489221992523794,4.633556495831891,14.390315820158893,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,2422.0,13.0,116.0,5460.0,0.1,65.2647999999999,0.0,0.0,1165.3363101482391,,,,,,,,,,,,,,,,,,,,,27.682463286500482,18.50924606920714,62.177927936711455,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,2716.0,14.0,294.0,5754.0,0.1,125.48739999999988,0.0,0.0,1193.6278176307678,,,,,,,,,,,,,,,,,,,,,54.388816880425566,35.30270613245916,109.71641094262917,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,2821.0,15.0,105.0,5859.0,0.1,38.04659999999995,0.0,0.0,1203.8251881599426,,,,,,,,,,,,,,,,,,,,,15.482502985224773,10.452598454951978,36.49388846960211,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,2972.0,16.0,151.0,6010.0,0.1,49.34619999999989,0.0,0.0,1218.3351888656616,,,,,,,,,,,,,,,,,,,,,20.927160488702196,13.167861352136146,46.27870990731069,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,3070.0,17.0,98.0,6108.0,0.1,45.98679999999993,0.0,0.0,1227.9402737617493,,,,,,,,,,,,,,,,,,,,,18.409299577723615,13.638470553567116,44.271186743683714,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,3144.0,18.0,74.0,6182.0,0.1,27.286199999999994,0.0,0.0,1235.4168598651886,,,,,,,,,,,,,,,,,,,,,9.768232455552386,8.067603955897894,26.616557296324494,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,3602.0,19.0,458.0,6640.0,0.1,270.04700000000116,0.0,0.0,1279.7327358722687,,,,,,,,,,,,,,,,,,,,,113.83779296273052,66.84276651393984,218.34576400531603,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,3752.0,20.0,150.0,6790.0,0.1,91.24619999999987,0.0,0.0,1294.07972240448,,,,,,,,,,,,,,,,,,,,,35.2756126683192,28.663760863416446,86.12702602477566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
