Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
34,1.0,0.0,0.0,856.0,14.0,102.0,1959.0,0.1,83.00900000000004,0.0,0.0,369.59022665023804,,,,,,,,,,,,,,,,,,,,,33.32607075352112,27.41478973703509,79.769199412767,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,896.0,15.0,40.0,1999.0,0.1,21.00900000000001,0.0,0.0,373.6391682624817,,,,,,,,,,,,,,,,,,,,,4.300733968580531,9.32594989119314,20.878707176903415,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,937.0,16.0,41.0,2040.0,0.1,26.007000000000005,0.0,0.0,378.0445468425751,,,,,,,,,,,,,,,,,,,,,7.966929596720955,10.371395971163253,25.731793742225154,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,1031.0,17.0,94.0,2134.0,0.1,77.00800000000004,0.0,0.0,387.50770473480225,,,,,,,,,,,,,,,,,,,,,31.323084500394987,25.391347287307127,74.21197980459229,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,1090.0,18.0,59.0,2193.0,0.1,36.010999999999974,0.0,0.0,393.44690132141113,,,,,,,,,,,,,,,,,,,,,9.811664730520096,14.501467351673824,35.50308244270229,-10.934219505791077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,1127.0,19.0,37.0,2230.0,0.1,18.00900000000001,0.0,0.0,397.25557374954224,,,,,,,,,,,,,,,,,,,,,2.9566004679433835,8.36917152896073,17.935458764756856,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,1280.0,20.0,153.0,2383.0,0.1,138.00700000000003,0.0,0.0,412.64808106422424,,,,,,,,,,,,,,,,,,,,,60.49004271149714,41.05950970377054,129.00991428379427,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,57.0,1.0,57.0,2440.0,0.1,42.006999999999984,0.0,0.0,620.0522158145905,,,,,,,,,,,,,,,,,,,,,15.537711416969712,15.141488219290544,41.20371667887382,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,135.0,2.0,78.0,2518.0,0.1,63.007000000000026,0.0,0.0,627.8368716239929,,,,,,,,,,,,,,,,,,,,,25.523778130485788,21.132214924367002,61.13836088923971,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,205.0,3.0,70.0,2588.0,0.1,53.00799999999998,0.0,0.0,635.0124061107635,,,,,,,,,,,,,,,,,,,,,19.978093945156683,18.65222932852733,51.712907525983475,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,273.0,4.0,68.0,2656.0,0.1,53.006999999999984,0.0,0.0,641.9205884933472,,,,,,,,,,,,,,,,,,,,,20.771238479714675,18.31027757585083,51.69789988525002,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,342.0,5.0,69.0,2725.0,0.1,48.00999999999998,0.0,0.0,649.083794593811,,,,,,,,,,,,,,,,,,,,,16.101223581486273,17.826676344693634,46.992954488900764,-9.945164670461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,429.0,6.0,87.0,2812.0,0.1,70.00800000000004,0.0,0.0,658.0025670528412,,,,,,,,,,,,,,,,,,,,,28.021604415981972,23.454177239395964,67.70546363762118,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
