Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
35,1.0,0.0,0.0,2615.0,15.0,227.0,6052.0,0.1,127.70560000000002,0.0,0.0,1209.802733182907,,,,,,,,,,,,,,,,,,,,,57.326880867070514,32.91894664545421,114.92212737579923,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,2904.0,16.0,289.0,6341.0,0.1,189.34460000000047,0.0,0.0,1238.3786430358887,,,,,,,,,,,,,,,,,,,,,83.66365214678616,50.69832899554277,165.49663229754174,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,3032.0,17.0,128.0,6469.0,0.1,55.5246,0.0,0.0,1250.8320624828339,,,,,,,,,,,,,,,,,,,,,21.921372383142792,14.179162631568573,52.82426003075922,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,3432.0,18.0,400.0,6869.0,0.1,259.6070000000004,0.0,0.0,1289.7206616401672,,,,,,,,,,,,,,,,,,,,,101.08599347439582,67.8063498910355,219.61160621105765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,3662.0,19.0,230.0,7099.0,0.1,134.54539999999994,0.0,0.0,1312.2618198394775,,,,,,,,,,,,,,,,,,,,,57.982523878161345,36.98636740872188,121.45220246074206,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,3838.0,20.0,176.0,7275.0,0.1,115.54579999999999,0.0,0.0,1329.4827904701233,,,,,,,,,,,,,,,,,,,,,50.53477710516304,33.63629332871656,106.8653029701286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,473.0,1.0,473.0,7748.0,0.1,254.18920000000054,0.0,0.0,2009.136299610138,,,,,,,,,,,,,,,,,,,,,107.14341444400557,61.281038750364445,203.91799704407654,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,942.0,2.0,469.0,8217.0,0.1,304.7656000000009,0.0,0.0,2054.2698888778687,,,,,,,,,,,,,,,,,,,,,140.27323057623173,74.89388599806973,239.45612765893753,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,1228.0,3.0,286.0,8503.0,0.1,177.525,0.0,0.0,2082.0359053611755,,,,,,,,,,,,,,,,,,,,,75.96178709684308,49.7175704504451,156.11199677184985,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,1584.0,4.0,356.0,8859.0,0.1,197.1662000000002,0.0,0.0,2116.686168193817,,,,,,,,,,,,,,,,,,,,,90.97752640274527,48.0440709911012,165.10825199636338,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
