Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
18,0.0,0.0,0.0,2455.0,18.0,69.0,2455.0,0.1,39.907999999999994,0.0,0.0,229.2542064189911,,,,,,,,,,,,,,,,,,,,,14.42952553384008,12.367675514602713,38.99030435657382,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,2658.0,19.0,203.0,2658.0,0.1,121.905,0.0,0.0,248.50128722190857,,,,,,,,,,,,,,,,,,,,,50.38607438067976,32.940375754699886,111.90031563166981,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,2840.0,20.0,182.0,2840.0,0.1,133.2069999999999,0.0,0.0,266.243647813797,,,,,,,,,,,,,,,,,,,,,50.90512189564177,39.10798655786658,124.19052467381621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,185.0,1.0,185.0,3025.0,0.1,131.1089999999999,0.0,0.0,915.585599899292,,,,,,,,,,,,,,,,,,,,,51.70610985953384,36.32192546927822,121.78682153222918,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,221.0,2.0,36.0,3061.0,0.1,17.80600000000002,0.0,0.0,919.2323083877563,,,,,,,,,,,,,,,,,,,,,5.500547179987252,5.944404760355608,17.643249156584478,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,493.0,3.0,272.0,3333.0,0.1,181.208,0.0,0.0,945.5785548686981,,,,,,,,,,,,,,,,,,,,,83.71197557389166,50.86092573552949,158.75569527876377,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,744.0,4.0,251.0,3584.0,0.1,170.0059999999999,0.0,0.0,970.0242412090302,,,,,,,,,,,,,,,,,,,,,67.71935041557128,46.883763304517885,153.3149195699121,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,1367.0,5.0,623.0,4207.0,0.1,405.80600000000084,0.0,0.0,1030.3140985965729,,,,,,,,,,,,,,,,,,,,,150.97833728377074,85.85945452779539,312.3709253519895,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,1506.0,6.0,139.0,4346.0,0.1,90.60499999999993,0.0,0.0,1043.7855665683746,,,,,,,,,,,,,,,,,,,,,36.465189064997354,25.48333523395624,85.70766834899503,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,1594.0,7.0,88.0,4434.0,0.1,52.507000000000005,0.0,0.0,1052.5702266693115,,,,,,,,,,,,,,,,,,,,,17.838576981295116,16.37763618400135,51.03923265171681,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
