Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,0.0,1647.0,11.0,38.0,1647.0,0.1,19.005200000000002,0.0,0.0,144.6125729084015,,,,,,,,,,,,,,,,,,,,,6.544727980515922,6.486962839163735,18.794069682034788,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,1693.0,12.0,46.0,1693.0,0.1,16.56660000000001,0.0,0.0,149.26762008666992,,,,,,,,,,,,,,,,,,,,,4.493658678443269,5.310716521547284,16.392660629389756,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,0.0,1832.0,13.0,139.0,1832.0,0.1,70.17139999999986,0.0,0.0,162.9839584827423,,,,,,,,,,,,,,,,,,,,,26.192679716093007,19.68243231845497,66.66387861281007,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,0.0,1876.0,14.0,44.0,1876.0,0.1,25.125200000000007,0.0,0.0,167.67421793937683,,,,,,,,,,,,,,,,,,,,,9.439374703319547,8.502405484019986,24.75936147664576,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,0.0,2153.0,15.0,277.0,2153.0,0.1,122.5056,0.0,0.0,194.25289940834045,,,,,,,,,,,,,,,,,,,,,57.20027753216486,30.12385370672069,106.8747657803854,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,0.0,2184.0,16.0,31.0,2184.0,0.1,12.5256,0.0,0.0,197.79193115234375,,,,,,,,,,,,,,,,,,,,,3.7996161959963515,4.250986371061401,12.432664794849018,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,0.0,2278.0,17.0,94.0,2278.0,0.1,41.52579999999993,0.0,0.0,207.16662645339966,,,,,,,,,,,,,,,,,,,,,16.33851923380262,11.532305760294753,40.070079280504295,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,0.0,2328.0,18.0,50.0,2328.0,0.1,29.364600000000017,0.0,0.0,212.42677998542786,,,,,,,,,,,,,,,,,,,,,11.1402496088603,9.774054339517896,28.86528923273321,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,2357.0,19.0,29.0,2357.0,0.1,11.285,0.0,0.0,215.4286081790924,,,,,,,,,,,,,,,,,,,,,3.2988640395152866,3.8343159792459205,11.21174522155194,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,2429.0,20.0,72.0,2429.0,0.1,40.18719999999996,0.0,0.0,222.73234963417053,,,,,,,,,,,,,,,,,,,,,14.74695325958548,12.980775990586494,39.203787736996105,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,385.0,1.0,385.0,2814.0,0.1,146.16700000000006,0.0,0.0,889.5517315864563,,,,,,,,,,,,,,,,,,,,,55.52618203775491,33.651966865367534,125.03937362333735,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,773.0,2.0,388.0,3202.0,0.1,240.14660000000097,0.0,0.0,927.7512309551239,,,,,,,,,,,,,,,,,,,,,102.78830284829225,63.1906780108299,200.66586956812944,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,848.0,3.0,75.0,3277.0,0.1,38.38499999999995,0.0,0.0,935.2074112892151,,,,,,,,,,,,,,,,,,,,,14.06238520309802,12.033701655373143,37.40509389245868,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,1115.0,4.0,267.0,3544.0,0.1,150.38520000000014,0.0,0.0,960.9588243961334,,,,,,,,,,,,,,,,,,,,,58.263666545303,39.8722544805263,135.09886366086218,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,1259.0,5.0,144.0,3688.0,0.1,80.69039999999993,0.0,0.0,975.2666499614716,,,,,,,,,,,,,,,,,,,,,32.603841520425085,23.850505124639934,76.14766600540364,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,1364.0,6.0,105.0,3793.0,0.1,51.20739999999995,0.0,0.0,985.5051791667938,,,,,,,,,,,,,,,,,,,,,17.16671035604248,15.277751253733529,49.50385361599389,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,1541.0,7.0,177.0,3970.0,0.1,105.92620000000005,0.0,0.0,1002.6841721534729,,,,,,,,,,,,,,,,,,,,,40.83992150508539,29.93680885066063,98.89522544927303,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,0.0,1634.0,8.0,93.0,4063.0,0.1,49.74439999999996,0.0,0.0,1012.0313601493835,,,,,,,,,,,,,,,,,,,,,18.5357996958805,14.321994293156818,48.11675602357426,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,1683.0,9.0,49.0,4112.0,0.1,20.126,0.0,0.0,1017.4199392795563,,,,,,,,,,,,,,,,,,,,,5.83917923992935,6.510941584408167,19.87961957677744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,1773.0,10.0,90.0,4202.0,0.1,52.385799999999946,0.0,0.0,1026.3178970813751,,,,,,,,,,,,,,,,,,,,,21.941563264642472,16.546276572293376,50.512032859869066,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,2110.0,11.0,337.0,4539.0,0.1,161.68540000000033,0.0,0.0,1058.9539396762848,,,,,,,,,,,,,,,,,,,,,74.93853961194199,40.772753837836774,136.704384214821,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,2276.0,12.0,166.0,4705.0,0.1,81.10639999999991,0.0,0.0,1075.2144601345062,,,,,,,,,,,,,,,,,,,,,32.111955916261,21.960109470345422,75.92759457946505,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,2653.0,13.0,377.0,5082.0,0.1,179.4854000000007,0.0,0.0,1112.2634477615356,,,,,,,,,,,,,,,,,,,,,66.51285671764737,42.16781026106627,154.71933697205415,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,2827.0,14.0,174.0,5256.0,0.1,88.84519999999999,0.0,0.0,1128.969562292099,,,,,,,,,,,,,,,,,,,,,41.68020769840706,25.323516516147357,81.75627465350952,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,2890.0,15.0,63.0,5319.0,0.1,42.44559999999997,0.0,0.0,1135.3803317546844,,,,,,,,,,,,,,,,,,,,,16.89510248044652,14.005105669530108,41.46409527017696,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
