Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,0.0,1391.0,11.0,47.0,1391.0,0.1,74.78499999999998,0.0,0.0,98.09348464012146,,,,,,,,,,,,,,,,,,,,,30.002552732266786,24.472646333651326,73.52185020013357,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,1473.0,12.0,82.0,1473.0,0.1,113.64399999999996,0.0,0.0,106.36344170570374,,,,,,,,,,,,,,,,,,,,,50.44719770821943,32.16837137853546,109.72667340806873,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,0.0,1576.0,13.0,103.0,1576.0,0.1,156.82500000000002,0.0,0.0,116.54049944877625,,,,,,,,,,,,,,,,,,,,,67.42005376575695,45.78759830126326,150.1809461735279,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,0.0,1806.0,14.0,230.0,1806.0,0.1,353.2660000000002,0.0,0.0,138.9001235961914,,,,,,,,,,,,,,,,,,,,,151.1250565012491,97.34418345283551,319.14520827605634,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,0.0,1928.0,15.0,122.0,1928.0,0.1,196.9452000000001,0.0,0.0,150.83487057685852,,,,,,,,,,,,,,,,,,,,,84.33360881667123,57.49055532242563,187.03037344087446,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,0.0,1959.0,16.0,31.0,1959.0,0.1,39.505199999999995,0.0,0.0,154.17213082313538,,,,,,,,,,,,,,,,,,,,,14.466584011846711,12.965544825448552,39.13496669405417,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,0.0,2042.0,17.0,83.0,2042.0,0.1,118.88639999999998,0.0,0.0,162.6468858718872,,,,,,,,,,,,,,,,,,,,,50.47350232608488,34.3677065896404,114.92683805620932,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,0.0,2608.0,18.0,566.0,2608.0,0.1,957.5460000000054,0.0,0.0,217.17629075050354,,,,,,,,,,,,,,,,,,,,,394.7892235030921,215.18976633153983,735.5656953221998,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,3177.0,19.0,569.0,3177.0,0.1,900.1318000000053,0.0,0.0,272.4625515937805,,,,,,,,,,,,,,,,,,,,,363.2698645252852,205.64861592920255,694.8201926502202,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,3287.0,20.0,110.0,3287.0,0.1,162.76440000000002,0.0,0.0,283.2637598514557,,,,,,,,,,,,,,,,,,,,,70.10530402344044,45.78248482482895,155.36338796997353,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,428.0,1.0,428.0,3715.0,0.1,695.0678000000032,0.0,0.0,966.2366394996643,,,,,,,,,,,,,,,,,,,,,285.6750666849369,166.3953814933995,573.9461898924415,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,600.0,2.0,172.0,3887.0,0.1,266.2676000000002,0.0,0.0,983.0996797084808,,,,,,,,,,,,,,,,,,,,,114.32800684342301,73.98172683400787,247.09712998577294,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,705.0,3.0,105.0,3992.0,0.1,140.06959999999998,0.0,0.0,993.4044799804688,,,,,,,,,,,,,,,,,,,,,54.002432365583196,40.72490359319779,134.66854702712115,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,1132.0,4.0,427.0,4419.0,0.1,689.9274000000022,0.0,0.0,1034.7173142433167,,,,,,,,,,,,,,,,,,,,,295.9412195201777,169.40609326332722,564.689313201975,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,1373.0,5.0,241.0,4660.0,0.1,424.1874,0.0,0.0,1058.3732373714447,,,,,,,,,,,,,,,,,,,,,178.79925284887653,115.61532379610996,381.860118440183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,2062.0,6.0,689.0,5349.0,0.1,1159.684400000004,0.0,0.0,1125.3763921260834,,,,,,,,,,,,,,,,,,,,,452.11440831995276,236.11623368352872,849.8764757425616,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,2345.0,7.0,283.0,5632.0,0.1,484.3848000000002,0.0,0.0,1152.9755194187164,,,,,,,,,,,,,,,,,,,,,212.6496337345356,119.77320693188003,425.054637874237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,0.0,2425.0,8.0,80.0,5712.0,0.1,129.44700000000003,0.0,0.0,1160.7941989898682,,,,,,,,,,,,,,,,,,,,,54.19806729627951,39.01898513262531,125.36175276006504,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,2524.0,9.0,99.0,5811.0,0.1,150.42519999999996,0.0,0.0,1170.9305860996246,,,,,,,,,,,,,,,,,,,,,67.13904915898048,43.60685344121331,144.0664229126634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,2853.0,10.0,329.0,6140.0,0.1,504.06500000000005,0.0,0.0,1202.2418608665466,,,,,,,,,,,,,,,,,,,,,219.67019857578015,121.31791022658275,432.6583887877553,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,2887.0,11.0,34.0,6174.0,0.1,49.2444,0.0,0.0,1205.7542145252228,,,,,,,,,,,,,,,,,,,,,19.61144195925582,16.61574778084454,48.674912122718624,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,3386.0,12.0,499.0,6673.0,0.1,768.1692000000035,0.0,0.0,1254.0758237838745,,,,,,,,,,,,,,,,,,,,,326.43272473038724,182.71035163462437,606.4916471622139,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,3511.0,13.0,125.0,6798.0,0.1,193.9056000000001,0.0,0.0,1266.7336268424988,,,,,,,,,,,,,,,,,,,,,85.83055313366374,54.82289554813192,183.5436846839753,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,3830.0,14.0,319.0,7117.0,0.1,506.22580000000033,0.0,0.0,1297.7324748039246,,,,,,,,,,,,,,,,,,,,,230.10172343988975,132.47459179588782,433.6902971266316,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,3992.0,15.0,162.0,7279.0,0.1,255.14540000000028,0.0,0.0,1313.6739144325256,,,,,,,,,,,,,,,,,,,,,115.28613605670142,68.93817321721396,236.9426944049299,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,4310.0,16.0,318.0,7597.0,0.1,553.0070000000011,0.0,0.0,1344.568855047226,,,,,,,,,,,,,,,,,,,,,245.06902434830303,141.31478113807833,476.0266274855834,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,4870.0,17.0,560.0,8157.0,0.1,891.2494000000064,0.0,0.0,1399.0927076339722,,,,,,,,,,,,,,,,,,,,,357.15216139344574,212.95865310837496,692.6287544999153,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,4996.0,18.0,126.0,8283.0,0.1,219.9454000000001,0.0,0.0,1411.2673454284668,,,,,,,,,,,,,,,,,,,,,93.47970614446325,64.5604201574548,208.58391627443024,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,5326.0,19.0,330.0,8613.0,0.1,578.9048000000015,0.0,0.0,1443.460482597351,,,,,,,,,,,,,,,,,,,,,242.98540249071044,150.7408414861251,499.71855456864887,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,5537.0,20.0,211.0,8824.0,0.1,370.3257999999999,0.0,0.0,1464.5840711593628,,,,,,,,,,,,,,,,,,,,,163.1320604432737,103.10013153936957,336.5777541770695,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,117.0,1.0,117.0,8941.0,0.1,201.56620000000007,0.0,0.0,2353.3633086681366,,,,,,,,,,,,,,,,,,,,,86.09197243924423,59.72224427023027,191.8770013503076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,247.0,2.0,130.0,9071.0,0.1,191.47140000000007,0.0,0.0,2366.2119512557983,,,,,,,,,,,,,,,,,,,,,74.9365337891658,55.33562607135666,182.09365582540352,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,538.0,3.0,291.0,9362.0,0.1,555.9654000000004,0.0,0.0,2394.487330198288,,,,,,,,,,,,,,,,,,,,,243.2675951650124,140.85530579748738,486.14633633331215,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,1428.0,4.0,890.0,10252.0,0.1,1458.4854000000034,0.0,0.0,2481.236479282379,,,,,,,,,,,,,,,,,,,,,541.8797540461422,271.89957923691964,978.1677762837243,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,1721.0,5.0,293.0,10545.0,0.1,472.7656000000002,0.0,0.0,2509.81397151947,,,,,,,,,,,,,,,,,,,,,204.117503245951,121.34452806653145,413.7863304234529,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,2006.0,6.0,285.0,10830.0,0.1,456.2480000000001,0.0,0.0,2537.6879987716675,,,,,,,,,,,,,,,,,,,,,183.9455438898724,120.03606758821248,404.6323801192449,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,2141.0,7.0,135.0,10965.0,0.1,224.18600000000012,0.0,0.0,2550.902102470398,,,,,,,,,,,,,,,,,,,,,94.97309827184466,63.99073600245988,211.78799593717946,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,2416.0,8.0,275.0,11240.0,0.1,423.3651999999998,0.0,0.0,2577.7439534664154,,,,,,,,,,,,,,,,,,,,,177.9843165692521,105.58007185079725,375.169476727434,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,2475.0,9.0,59.0,11299.0,0.1,82.80460000000002,0.0,0.0,2583.744449853897,,,,,,,,,,,,,,,,,,,,,35.69803896591681,24.40919670511948,80.8600549508577,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,2584.0,10.0,109.0,11408.0,0.1,174.52460000000008,0.0,0.0,2594.440940618515,,,,,,,,,,,,,,,,,,,,,71.94881602064653,49.90089635015043,167.01604412595736,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,3523.0,11.0,939.0,12347.0,0.1,1695.768199999998,0.0,0.0,2685.9227249622345,,,,,,,,,,,,,,,,,,,,,630.1975710792681,315.3058329106364,1106.2240225776995,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,3699.0,12.0,176.0,12523.0,0.1,246.80520000000035,0.0,0.0,2703.09969162941,,,,,,,,,,,,,,,,,,,,,115.52657827203257,67.87195927317235,226.92614759316103,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,3812.0,13.0,113.0,12636.0,0.1,190.7852,0.0,0.0,2714.4359946250916,,,,,,,,,,,,,,,,,,,,,84.22482281849584,55.780632856788316,181.6308751409166,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,3863.0,14.0,51.0,12687.0,0.1,83.52579999999998,0.0,0.0,2719.610216856003,,,,,,,,,,,,,,,,,,,,,33.970673044615104,27.510522951808717,81.95712797354373,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,4157.0,15.0,294.0,12981.0,0.1,476.32560000000035,0.0,0.0,2748.1894845962524,,,,,,,,,,,,,,,,,,,,,214.90544505770237,120.00241724127535,413.9709270361809,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,4256.0,16.0,99.0,13080.0,0.1,168.866,0.0,0.0,2757.910718679428,,,,,,,,,,,,,,,,,,,,,73.76671494915294,50.68721668796357,161.8867067468208,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,5033.0,17.0,777.0,13857.0,0.1,1394.4848000000018,0.0,0.0,2833.617771625519,,,,,,,,,,,,,,,,,,,,,542.5037042497333,294.1007300538222,974.9082634165266,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,5783.0,18.0,750.0,14607.0,0.1,1338.6252000000043,0.0,0.0,2906.1270999908447,,,,,,,,,,,,,,,,,,,,,526.1003802766047,275.7383503564872,945.9408505528008,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,6134.0,19.0,351.0,14958.0,0.1,612.1466000000022,0.0,0.0,2940.7438473701477,,,,,,,,,,,,,,,,,,,,,258.26080590877746,157.44846283552116,522.5416178200416,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,6743.0,20.0,609.0,15567.0,0.1,1068.6644000000047,0.0,0.0,2999.899408340454,,,,,,,,,,,,,,,,,,,,,429.66062681649754,243.02145196875836,808.6175046605699,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
