Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
18,0.0,0.0,0.0,2769.0,18.0,91.0,2769.0,0.1,55.24679999999992,0.0,0.0,211.60706663131714,,,,,,,,,,,,,,,,,,,,,20.991231666304973,17.651707271565808,53.44343133761017,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,2894.0,19.0,125.0,2894.0,0.1,52.51679999999991,0.0,0.0,223.37758827209473,,,,,,,,,,,,,,,,,,,,,19.504831799894134,14.330134981817832,50.17900385371686,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,3164.0,20.0,270.0,3164.0,0.1,177.84620000000044,0.0,0.0,248.8988709449768,,,,,,,,,,,,,,,,,,,,,75.87895985286912,49.43500859680173,157.6740713082706,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,96.0,1.0,96.0,3260.0,0.1,54.42439999999995,0.0,0.0,885.5465707778931,,,,,,,,,,,,,,,,,,,,,23.84188392409639,16.29345802235856,52.24000691711409,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,264.0,2.0,168.0,3428.0,0.1,91.20419999999996,0.0,0.0,901.5143699645996,,,,,,,,,,,,,,,,,,,,,42.3483281113551,25.693987773849567,84.25811284486926,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,611.0,3.0,347.0,3775.0,0.1,230.76700000000056,0.0,0.0,934.3574512004852,,,,,,,,,,,,,,,,,,,,,104.50227010275866,63.9968848876925,194.89430599202078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,750.0,4.0,139.0,3914.0,0.1,80.20599999999995,0.0,0.0,947.8583352565765,,,,,,,,,,,,,,,,,,,,,35.21933526105159,24.328926332265773,75.4613596566675,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,799.0,5.0,49.0,3963.0,0.1,22.466799999999992,0.0,0.0,952.8979451656342,,,,,,,,,,,,,,,,,,,,,6.675323915271341,7.470723263263984,22.184055054205064,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,1058.0,6.0,259.0,4222.0,0.1,172.18960000000047,0.0,0.0,977.6666030883789,,,,,,,,,,,,,,,,,,,,,69.74152051965363,46.50335556334031,154.4352622746968,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,1206.0,7.0,148.0,4370.0,0.1,101.02619999999986,0.0,0.0,991.8328623771667,,,,,,,,,,,,,,,,,,,,,45.74562140220568,29.811080379668315,94.4446428735778,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
